comment,facility,lecturer,others,training_program
nhiệt tình và thân thiết với học sinh .,0,3,0,0
tận tâm với sinh viên .,0,3,0,0
bài tập thực hành mang tính vận dung cao những kiến thức đã học và sự hướng dẫn tận tình của giàng viên .,0,0,0,3
giáo viên dạy hay !,0,3,0,0
"học anh văn nên học ở phòng lab , cách âm để khi học listening không bị ảnh hưởng bởi bên ngoài .",1,0,0,0
còn lại ok hết !,0,3,0,0
lớp học đăng ký lúc đầu gần 10 người nhưng sau 2 ngày thì đi học chỉ còn khoảng từ 15 - 20 sinh viên học .,0,0,0,1
"giống giải tích 1 , không biết được mục tiêu đạt được môn học .",0,0,0,1
"học được nhiều từ vựng chuyên sâu hơn , giáo viên rất tận tình .",0,3,0,0
nên bỏ hình thức thực hành 2 này .,0,0,0,1
"deadline cho rất ngắn , học buổi chiều và deadline vào lúc 23h59 cùng ngày .",0,0,0,1
"giảng nhiệt tình , ôn tập tốt .",0,3,0,0
"giảng viên tận tâm , nhiệt tình , có khả năng truyền đạt tốt .",0,3,0,0
tạo hoạt động thực hành theo nhóm rất hay .,0,3,0,0
giảng dạy hay thầy rất nhiệt tình slide bài giảng thầy chuẩn bị tốt .,0,3,0,0
lớp được nghỉ liên tục .,0,1,0,0
"giáo viên giảng dạy nhiệt tình , có trách nhiệm , truyền đạt dễ hiểu .",0,3,0,0
cần có đề cương rõ ràng ngay từ đầu .,0,0,0,1
"sinh viên khó có thể tự tìm hiểu để học môn này tốt được , trong khi môn này là môn chính của chuyên ngành .",0,0,0,1
"nhiệt huyết , có tâm tận tình chỉ dạy .",0,3,0,0
cho quá nhiều bài tập về nhà .,0,1,0,0
khả năng truyền đạt kiến thức rất tốt .,0,3,0,0
đi học trễ .,0,0,1,0
thầy nhiệt tình và rất gần gũi với tụi em .,0,3,0,0
"cách chấm điểm quá trình của thầy quá gắt , nhiều bạn bị kéo điểm nặng nề .",0,1,0,0
"nếu lần sau có môn thầy , em nhất định sẽ đăng ký colonsmile .",0,3,0,0
bài tập thực hành có nhiều câu quá khó .,0,0,0,1
"hướng dẫn bài tập đầy đủ , phương pháp giải hay !",0,3,0,0
nâng cao khả năng tự học của sinh viên .,0,0,0,3
"thầy dạy tốt , cho bài tập nhiều .",0,3,0,0
thầy nên up nhiều code mẫu hơn .,0,1,0,0
khi được sinh viên nhờ hỗ trợ làm bài thầy mới đến nơi và giúp đỡ .,0,1,0,0
very good .,0,0,3,0
mặc dù điểm thi em không cao do em làm bài không dò lại coloncontemn .,0,0,0,2
thời gian học ít .,0,0,0,1
cần cho nhiều bài tập về nhà hơn nữa .,0,1,0,0
không nhiệt tình trong giảng dạy .,0,1,0,0
"có rất nhiều thiết bị đang xuống cấp và hư hỏng , ảnh hưởng đến chất lượng giảng dạy .",0,1,0,0
thầy luôn có những câu chuyện để làm tăng động lực học .,0,3,0,0
"tốt , nhiệt tình , giỏi .",0,3,0,0
rất nhiệt tình và tâm huyết .,0,3,0,0
thầy rất nhiệt tình ạ .,0,3,0,0
cần nhiều tiết học hơn để giáo viên sửa bài trên lớp .,0,0,0,1
"mục tiêu quá xa so với sinh viên yếu , sinh viên yếu không theo kịp , chết đuối với thầy .",0,3,0,0
sinh viên thực hiện làm bài tập theo nhóm .,0,0,0,2
giảng dạy nhanh .,0,1,0,0
"bài tập thầy cho quá nhiều , xong chưa có trọng tâm và quá nhiều lý thuyết dẫn đến thời gian thực hành kém .",0,0,0,1
để cải tiến chất lượng môn học em nghĩ nên có thêm tài liệu cũng như bài giải để sinh viên có thể tự học thêm và tiếp thu hiệu quả .,0,0,0,1
nhiều chỗ thầy hơi giảng nhanh .,0,1,0,0
tài liệu tiếng anh nên gây một chút khó khăn cho sinh viên .,0,0,0,1
cô cho deadline khá chồng chéo nhau và hơi rối nên đôi khi em khó theo dõi thời gian .,0,1,0,0
thầy dạy dễ hiểu cho nhiều bài tập làm thêm .,0,3,0,0
hy vọng trong học kỳ tới nhà trường sẽ nâng cao chất lượng dạy và học hơn .,0,0,0,1
"nhiệt tình , giảng dễ hiểu .",0,3,0,0
thầy viết chữ rất đẹp !,0,3,0,0
phòng lab tốt hơn .,3,0,0,0
"thực ra mà nói , chúng em đóng tiền thực hành 320k trên 1 chỉ , nhưng các giờ thực hành chưa tốt .",0,0,0,1
thầy giảng dạy khá nhiệt tình .,0,3,0,0
phương pháp và nội dung truyền đạt hiệu quả .,0,3,0,0
"em rất khâm phục thầy wzjwz102 về kiến thức của thầy và sự nhiệt tình , tấm lòng của thầy đối với sinh viên .",0,3,0,0
thầy cho nhiều bài tập với số lượng lớn .,0,3,0,0
dạy nhiều nhưng không tiếp thu được hết .,0,1,0,0
thầy có chia sẻ nhiều kinh nghiệm thực tế .,0,3,0,0
cần nâng cấp phòng thực hành để có thể thực hành với nền tảng mới nhất của môn học !,1,0,0,0
đảm bảo giờ lên lớp và khối lượng kiến thức của môn học .,0,3,0,0
"nên tăng cường cọ sát cho sinh viên trong môn học này , như làm việc nhóm và thuyết trình .",0,0,0,1
học song song lý thuyết và thực hành để kiến thức được củng cố hơn .,0,0,0,1
tạo điều kiện để sinh viên tham gia vào bài học .,0,3,0,0
thầy nên gửi cho lớp slide bài tập ạ .,0,1,0,0
cập nhập thêm tài liệu mới .,0,0,0,1
"dễ hiều , dễ tiếp thu .",0,3,0,0
đưa ra đề tài seminar như thách đố sinh viên vậy .,0,0,1,0
thầy nên sử dụng hệ thống website môn học hiệu quả hơn .,0,1,0,0
like .,0,0,3,0
"khoa nên liên hệ các doanh nghiệp để sinh viên có điều kiện trải nghiệm việc lấy requirement thực tế của một doanh nghiệp , như thế môn học sẽ thú vị và giúp sinh viên có kỹ năng tốt hơn .",0,0,0,1
"giảng viên dạy hay truyền đạt được kiến thức đến sinh viên dễ hiểu , bài tập về nhà vừa sức , tuy nghiêm túc trong việc sửa bài nhưng cũng hay pha trò làm lớp học vui nhộn không bị áp lực .",0,3,0,0
slide rõ ràng cụ thể .,0,0,0,3
kết thúc buổi học sớm .,0,1,0,0
"thầy dạy rất tận tâm và dễ hiểu , tuy bị mất căn bản nhập môn lập trình nhưng sau mỗi buổi học của thầy , em cảm thấy vô cùng hứng thú và có động lực hơn với môn lập trình hướng đối tượng nói riêng và những môn có liên quan đế lập trình khác nói chung .",0,3,0,0
hy vọng nhà trường xem xét .,0,0,2,0
"cô dễ thương , dạy quá có tâm .",0,0,0,3
"giáo viên lên lớp đúng giờ , sử dụng thời gian đứng lớp hiệu quả .",0,3,0,0
"môn học đi sát vào thực tế tránh rập khuôn , khô cứng .",0,0,0,1
"cần lắp thêm quạt , ổ cắm và màn che .",1,0,0,0
mong nhà trường sẽ khắc phục sớm .,0,0,1,0
giảng bài buồn ngủ .,0,1,0,0
"ngoài ra , em mong môn học này chú trọng đơn thuần nhiều hơn về việc lập trình và lập trình trực quan , chú trọng trong việc xử lý source code và cách lập trình của sinh viên ( của đồ án ) .",0,0,0,1
"vui tính , nhanh tiếp thu bài học .",0,3,0,0
"giảng viên vui vẻ , hài hước , cách dạy giúp sinh viên dễ hiểu .",0,3,0,0
rất tốt .,0,0,3,0
"slide bài giảng cứng nhắc , không trực quan , khó nắm bắt được nội dung bài học .",0,0,0,1
giảng viên rất nhiệt tình tâm huyết .,0,3,0,0
giảng rất tỉ mỉ và dễ hiểu .,0,3,0,0
còn dạy hơi nhanh .,0,1,0,0
"nói chung , tôi và bạn bè sau khi học môn nay đã từ bỏ lập trình android .",0,0,0,1
"thầy dạy nhiệt tình tạo không khí cho học sinh , giảng cặn kẽ chi tiết , cho nhiều bài tập giúp học sinh hiểu bài và tự học .",0,3,0,0
nên tăng tỷ lệ của đồ án môn học trong điểm trung bình lên sẽ đánh giá khách quan hơn kết quả học tập của sinh viên .,0,0,0,1
"nên thực hành speaking nhiều hơn và phân bổ thời gian học grammar , cũng như phân thêm thời gian học hoặc nghe phần listening .",0,0,0,1
chưa rõ mục tiêu và các bước thực hiện bài tập truy vấn dbpedia và tạo ontology .,0,0,1,0
"nhiệt tình , biết cách truyền cảm hứng tạo động lực phấn đấu học tập cho sinh viên .",0,3,0,0
chưa thể hiện được nhiều lợi ích của môn học .,0,0,0,1
"bài tập thực hành cần nêu yêu cầu rõ ràng , không mơ hồ , cần cập nhật , có hướng dẫn cụ thể .",0,0,0,1
nên sắp lịch học phù hợp .,0,0,0,1
thầy không chỉ dạy kiến thức mà còn dạy trở thành một kỹ sư giỏi !,0,3,0,0
giáo viên có những đồ án sát mới mục tiêu bài học .,0,3,0,0
trời quá nóng mà không có đủ không khí mát mẻ .,1,0,0,0
"thường xuyên lên lớp rất muộn , không cung cấp đề cương môn học , chấm điểm chủ quan và thường xuyên nặng lời với sinh viên .",0,1,0,0
lớp học thực hành luôn duy trì sĩ số 10 - 50 sinh viên .,0,0,0,2
cần giảng viên có cách giảng dạy tốt hơn .,0,1,0,0
kỹ càng .,0,0,3,0
truyền đạt cho sinh viên rất dễ hiểu và áp dụng .,0,3,0,0
hiểu được các kiến thức quan trọng của môn học .,0,0,0,3
"hòa đồng , vui vẻ , giảng dạy rất có tâm .",0,3,0,0
thầy cần tận dụng thời gian lên lớp để đỡ lãng phí .,0,1,0,0
"kính mong nhà trường có thể tăng thời lương môn học lên 1 - 2 tiết vì đây là một môn khá khó , sinh viên cần nhiều thời gian hơn để nắm bắt kiến thức và luyện tập vận dụng kiến thức .",0,0,0,1
"có thuyết trình , tạo sự sáng tạo cho sinh viên , giáo viên tận tâm .",0,3,0,0
giảng viên cần truyền đạt tốt hơn .,0,1,0,0
"thầy có sự liên hệ giữa môn học và thực tiễn , giúp môn học gần gũi hơn và dễ tiếp thu hơn .",0,3,0,0
thầy dạy dễ hiểu có tâm .,0,3,0,0
nên sử dụng tài liệu bằng tiếng việt .,0,1,0,0
có những câu chuyện thú vị hì hì .,0,3,0,0
thầy wzjwz265 không dạy lớp em một ngày nào .,0,1,0,0
"thầy nhiệt tình , tạo lối tư duy cho mỗi sinh viên .",0,3,0,0
"truyền đạt chưa tốt , lan man , không mang hiệu quả cao .",0,1,0,0
có nhiều bài tập củng cố .,0,3,0,0
môn học cần tổng hợp các kiến thức vào đầu năm để sinh viên có thể nắm bắt theo dõi khi không may nghỉ học một buổi vì lý do chính đáng .,0,0,0,1
thầy rất ít nổi nóng .,0,2,0,0
nên  tăng hiệu suất máy tính .,1,0,0,0
trang thiết bị sơ sài .,1,0,0,0
nhưng cũng rất nóng tính .,0,1,0,0
giáo trình hợp lý chất lượng cao .,0,0,0,3
nên cập nhật những phần mềm mới .,0,0,0,1
"phòng học , bàn ghế còn bẩn và nhiều bụi bặm .",1,0,0,0
sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .,0,0,0,3
mong thầy sẽ lên lớp nhiều hơn và có định hướng rõ ràng về nội dung môn học để các bạn tìm hiểu vã nắm rõ chúng .,0,1,0,0
thầy ngầu quá em hơi sợ .,0,2,0,0
slide không đầy đủ khó khăn khi xem lại kiến thức .,0,0,0,1
đôi chỗ khó hiểu .,0,0,0,1
mong nhà trường xem xét lại .,0,0,1,0
thật sự để đánh giá tổng quát được chất lượng đào tạo thì có lẽ một sinh viên phải học qua nhiều giáo viên mới có cái nhìn tổng quát về cách giảng dạy và chất lượng .,0,0,0,1
em muốn có thời gian tiếp xúc và học hỏi thầy nhiều hơn nhưng do thầy ít lên lớp nên không có cơ hội .,0,1,0,0
có tâm .,0,3,0,0
deadline quá nhiều và khoảng cách giữa các bài deadline quá gần .,0,0,0,1
mong ý kiến của em sẽ được xem xét .,0,0,1,0
biết cách phân bố thời gian .,0,3,0,0
"giảng dạy lý thuyết quá nhiều và rất rất ít bài tập vận dụng để hiểu được bài hôm đó , thiêng về chứng minh định lý định luật quá nhiều mà không đi vào bài tập , cho bài tập thì quá khó để hiểu được vấn đề , cuối cùng lại không biết gì .",0,1,0,0
các dùng từ ngữ của giảng viên có hơi khó hiểu nên thỉnh thoảng giảng bài làm sinh viên bối rối và không hiểu được nội dung bài học .,0,0,0,1
cần sắp xếp phòng học cho phù hợp với số lượng sinh viên để sinh viên tiếp thu tốt hơn .,1,0,0,0
ra đề khó .,0,0,0,1
bài giảng sống động .,0,0,0,3
không cho học sinh hiểu sâu vấn đề .,0,1,0,0
"giảng khó hiểu quá , xen lẫn tiếng anh và tiếng việt .",0,1,0,0
cô hay trao đổi với lớp .,0,1,0,0
tránh lãng phí thời gian làm bài cũng như học tập .,0,0,0,1
giảng viên dạy khá nhanh .,0,1,0,0
giảng viên lên lớp đầy đủ và đúng giờ .,0,3,0,0
phong thái .,0,2,0,0
"dạy chi tiết , giải bài tập đầy đủ , dễ hiểu .",0,3,0,0
"rút kinh nghiệm về sau , em sẽ ở nhà code bài cờ tướng và đọc slide và không cần lên lớp quá chuyên cần nữa .",0,0,0,1
"em cảm thấy nếu có lộ trình để áp dụng phương pháp này một cách cụ thể thì nên áp dụng , còn không thì cứ theo phương pháp truyền thống đi ạ !",0,0,0,1
"rất mong nhà trường nâng cấp phòng máy máy mở lên rất lâu , màn hình bị nháy , con chuột bị đơ , bàn phím rít , nên cài visual cao hơn visual 2005 để sinh viên dễ thực hành .",1,0,0,0
thầy cô cần cho nhiều bài tập sát với đề thi hơn .,0,1,0,0
cô luôn cho lớp làm bài tập để tránh lãng phí thời gian .,0,3,0,0
tính chất môn học là code trực tiếp trên phần mềm dreamweaver và code sửa đi sửa lại để làm cho sinh viên hiểu .,0,0,0,1
phòng học có số lượng sinh viên quá đông .,0,0,0,1
"rất thích cách dạy của thầy , thầy rất nhiệt tình , tận tâm và rất vui tính .",0,3,0,0
nhiều nội dung thầy còn dạy hơi nhanh .,0,1,0,0
tăng độ khó lên quá nhanh .,0,0,0,1
kiến thức học được còn mơ màng .,0,1,0,0
"cô dạy nhiệt tình , dạy kỹ .",0,3,0,0
"em mong muốn cô tương tác với sinh viên nhiều hơn qua moodle ( post tài liệu tham khảo thêm , post ghi chú về bài giảng và các lưu ý trên lớp và cập nhật điểm số bài tập nhanh hơn ) .",0,1,0,0
truyền đạt hơi nhanh .,0,1,0,0
